0028399440085;032579101018051010
0028399468393;032579101018051010
0028399481569;032579101018051010
0028399481583;032579101018051010
0028632022153;031570050545050505
0028632022207;031570050545050505
0028632022429;031570050545050505
0028632022436;031570050545050505
0028632022443;031570050545050505
0028632022474;031570050545050505
0028632022504;031570050545050505
0028632022665;031570050545050505
0028632022726;031570050545050505
0028632030325;031570050550050505
0028632038130;031570050550050505
0028632051047;031570050550050505
0028632057377;031570050550050505
0028632061770;031570050550050505
0028632069912;031570050550050505
0028632078723;031570050550050505
0028632139493;031570050552100505
0028632139509;031570050552100505
0028632141243;031570050552100505
0028632149133;031570050552100505
0028632149157;031570050552100505
0028632151082;031570050535050505
0028632151099;031570050535050505
0028632162972;031570050552100505
0028632184073;031570050550050505
0028632196137;031570050550050505
0028632224243;031570050550050505
0028632256428;031570050550050505
0028632259221;031570050550050505
0028632259269;031570050550050505
0028632529096;031570050505051505
0028632529133;031570050540050505
0028632529140;031570050540050505
0028632556436;031570050520050505
0028632634202;031570050550050505
0028632687888;031570050550050505
0028632911938;031570050550050505
0028632911952;031570050550050505
0028632933060;031570050545050505
0028632933091;031570050550050505
0028948148363;031064051520150505
0028948298228;031064051520150505
0028948329489;031064051520150505
0028948344758;031064051020200505
0028948371730;031064051020650505
0028948407644;031064051520150505
0029000072800;010502050520100505
0029101086614;031568052025350505
0030658988344;010508100505150510
0030700158008;010507109898989898
0030700159005;010507109898989898
0030700159203;010507109898989898
0032546000398;031063050545050505
0032546446202;031063050540050505
0032546837581;031063050540050505
0032546839196;031063050565151515
0032622010921;030555100520401005
0032622020395;030555100520401005
0032622021088;030555100520401005
0032622021262;030555100520401005
0032622021309;030555100520401005
0032622021323;030555100520401005
0032622021330;030555100520401005
0032622021385;030555100515450505
0032622022085;030555100520401005
0032622023280;030557150505940505
0033200011101;010507109898989898
0033333345098;031064051010050505
0033333346798;031064051010050505
0033333346804;031064051015050505
0033333346835;031064051015050505
0033333347009;031064051010050505
0033333347023;031064051015050505
0033333347436;031064051015050505
0033333347610;031064051015050505
0033333347832;031064051015050505
0033333348068;031064051005050505
0033333348099;031064051010050505
0033333348242;031064051015050505
0033333348303;031064051015050505
0033333348419;031064051020600505
0033333348655;031064051015050505
0033333348709;031064051015050505
0033333348723;031064101035050505
0033333348839;031064051010050505
0033333348914;031064051015050505
0033333348945;031064101035050505
0033333349379;031064051020650505
0033333349676;031064051015050505
0033333350290;031064051520550505
0033333350627;031064051005050505
0033333350801;031064051005050505
0034000000050;010507100505050505
0034000001446;010503051530050505
